phone;amount;comment
79944719768;оплата;test
+7 960  1647323;85046   ;error
" 8 800 575 97 57";оплата;ok
79673795814;"   76802";ok
" 8 800 215 29 36";сумма;test
+7 971  5903051;сумма;test
79040650993;7745   ;ok
79497464424;"   78328";manual
+7 916  2679000;N/A;ok
" 8 800 133 77 46";сумма;import
79607562834;"   62581";ok
79514938836;"   14057   ";error
" 8 800 315 27 21";N/A;ok
79793533643;сумма;test
" 8 800 162 83 69";N/A;import
79839182064;"   12293   ";import
" 8 800 757 14 20";оплата;error
" 8 800 193 38 40";N/A;import
79185023534;"   54736";test
+7 951  5532679;сумма;ok
+7 934  2857571;"   29933   ";error
+7 963  9100872;сумма;test
79169706763;"   9153   ";manual
79940544138;N/A;test
" 8 800 816 67 54";23482   ;ok
79303975597;оплата;test
79759023109;"   10181   ";error
79675136403;"   7333   ";import
79374906866;сумма;error
79173197764;N/A;import
" 8 800 640 46 79";N/A;test
79427875525;"   93044";import
+7 943  1993519;20499   ;error
79775755524;93870   ;import
79843379193;сумма;import
79833192111;"   40484   ";import
79594999161;оплата;manual
+7 915  7840518;"   48557   ";manual
79309283209;83511   ;error
79109938083;сумма;import
79179243654;N/A;ok
" 8 800 907 82 81";N/A;import
79623997288;"   95578";import
79476230857;N/A;ok
79154345729;56845   ;error
79952382473;N/A;ok
79332563070;"   8295   ";manual
" 8 800 952 76 31";оплата;manual
79300918197;оплата;test
" 8 800 660 49 45";оплата;ok
79576955520;N/A;manual
" 8 800 472 47 19";"   9186   ";test
" 8 800 463 38 50";"   39031   ";error
79212442392;"   33674   ";ok
+7 958  4893057;39159   ;ok
+7 964  6267925;оплата;import
79736763369;"   31245   ";test
+7 972  2207320;"   28044   ";import
" 8 800 433 87 92";"   14755   ";manual
79010429090;83637   ;test
" 8 800 649 59 46";N/A;manual
79696197450;"   12142   ";manual
79222229055;оплата;test
79599650660;21271   ;ok
79493148022;сумма;error
+7 964  4515088;"   4542";error
+7 914  7807236;"   64667";error
79638574742;1580   ;manual
79482473330;"   66931";error
79994803080;сумма;error
+7 977  6886868;49909   ;manual
" 8 800 808 53 11";36773   ;ok
+7 972  2872140;оплата;ok
+7 938  4859414;"   36298   ";manual
79672753681;сумма;error
+7 983  7648113;сумма;import
79343528571;сумма;error
79797483372;19778   ;test
79833642895;47100   ;manual
" 8 800 367 58 43";"   6213";ok
79635303849;оплата;ok
" 8 800 311 19 52";"   37842   ";manual
" 8 800 114 40 16";58956   ;manual
79859515844;"   21111   ";manual
+7 986  3781366;сумма;import
+7 913  4597459;84788   ;import
79978444131;"   14324";error
" 8 800 792 94 75";N/A;error
+7 961  6916256;"   25448";manual
79311804541;N/A;test
" 8 800 409 46 95";64691   ;test
79136444853;оплата;import
79855657350;N/A;manual
79311649356;N/A;manual
79496933918;"   36947";error
79170598309;"   43711";ok
+7 928  8452525;N/A;ok
79934789508;"   62221";ok
" 8 800 743 53 60";"   3511";import
+7 911  6670045;66555   ;import
+7 912  4078055;сумма;test
+7 952  5343098;14579   ;ok
+7 941  7166463;"   30803   ";error
" 8 800 414 68 81";44131   ;test
79522338128;47596   ;test
79964329869;"   71988";error
79367376707;N/A;ok
+7 939  3938366;"   34416   ";import
+7 917  3033615;"   61990";error
79221880619;оплата;ok
79992405078;"   9701   ";import
+7 931  1945136;26705   ;error
79950016791;"   1937   ";import
79115518921;N/A;error
79699853440;"   29267   ";test
79158469918;"   79296";import
+7 975  6076333;"   41246";test
79471624001;"   12052";ok
79685215044;"   32108   ";ok
" 8 800 910 40 69";оплата;manual
79474167410;оплата;error
+7 925  1987350;"   58100";error
+7 998  9106029;оплата;error
+7 955  3289662;N/A;manual
+7 955  1330968;N/A;import
79867669335;"   97693";import
79913513559;23418   ;ok
79439254231;N/A;manual
+7 974  2128972;сумма;import
" 8 800 631 34 48";"   42306   ";test
79180391998;N/A;import
79219636196;оплата;test
79823092129;N/A;error
+7 992  7065430;N/A;error
79345199567;оплата;error
" 8 800 515 44 94";сумма;test
79126389168;"   55468";error
+7 933  2516377;"   29105   ";manual
" 8 800 568 59 85";сумма;manual
79899525168;оплата;manual
" 8 800 970 42 86";80927   ;manual
+7 949  7000439;36286   ;test
" 8 800 849 29 60";"   45617";import
79959007492;N/A;test
+7 975  6110326;64106   ;test
+7 962  3959892;"   12274";test
79386273857;оплата;import
79240092169;сумма;ok
" 8 800 367 85 28";оплата;error
79488383147;оплата;test
+7 916  3169443;оплата;ok
79988657743;оплата;import
79239753517;92701   ;import
" 8 800 769 80 11";сумма;ok
+7 962  7404885;N/A;test
" 8 800 676 49 53";"   19634";error
" 8 800 325 39 50";оплата;manual
79945321824;оплата;error
79358589252;N/A;error
79614236077;146   ;import
79811523918;"   46893   ";manual
79205156040;"   42763   ";import
" 8 800 509 33 83";"   32825   ";manual
+7 928  4756285;оплата;ok
+7 982  1758910;оплата;test
" 8 800 891 99 55";"   2691   ";error
79819526745;N/A;error
79777153077;сумма;import
79276600495;N/A;error
79791265604;оплата;ok
79888702714;сумма;ok
79452590719;"   20092   ";test
79156613850;"   6153   ";test
79764034694;"   19195   ";test
+7 948  2346504;"   79337";error
+7 993  9678544;оплата;import
79671612367;87800   ;ok
79503329703;сумма;import
79994627610;24158   ;ok
79474067767;оплата;test
79367094246;N/A;import
79373565261;N/A;ok
79116625257;"   37339   ";ok
79549577586;сумма;error
+7 920  7056980;"   11162   ";error
+7 994  2745739;сумма;ok
" 8 800 366 40 38";сумма;import
" 8 800 500 18 33";"   4990   ";ok
79648264539;N/A;test
79531550541;"   27500";test
79021395381;10843   ;import
79542629477;"   18466   ";error
79477388982;сумма;manual
79214561447;сумма;manual
79551064580;оплата;import
79951314268;"   30994";manual
79427444355;"   41115";manual
79347408547;оплата;test
" 8 800 358 68 26";N/A;error
79114154851;N/A;import
+7 986  1681160;N/A;manual
" 8 800 417 44 37";оплата;error
" 8 800 923 78 29";"   48751";error
+7 942  3765334;сумма;manual
+7 988  8402946;"   78495";error
" 8 800 940 29 83";87890   ;ok
+7 945  3622414;"   71664";error
79996348119;оплата;test
79257650510;"   21986";ok
79657478098;"   75106";manual
" 8 800 351 51 35";сумма;import
79237002304;"   73166";ok
79108048299;1849   ;ok
79386585143;"   19431   ";error
79832948055;N/A;error
" 8 800 522 44 68";"   12080   ";error
79915045737;12767   ;error
" 8 800 310 51 67";13553   ;ok
" 8 800 832 95 44";N/A;ok
79182551157;"   39754";ok
79636872461;оплата;test
79284340886;оплата;manual
" 8 800 237 29 16";"   52984";ok
79388445231;N/A;test
79805538455;N/A;import
79893294604;N/A;manual
79574887494;сумма;test
" 8 800 396 80 76";"   76618";test
79188569989;оплата;import
" 8 800 688 92 57";59078   ;import
" 8 800 277 92 26";сумма;manual
79242259782;сумма;test
+7 936  1710997;сумма;import
79158613421;N/A;import
79996871042;"   67320";ok
79154488021;"   12512";ok
79947270501;оплата;manual
79869074384;N/A;test
79658667083;оплата;manual
79520793267;оплата;test
79503485119;N/A;error
" 8 800 412 73 70";N/A;error
79644835959;18746   ;test
79667625178;оплата;error
79377758418;N/A;error
79460552254;14315   ;ok
79551998940;"   18733";import
+7 964  9088979;N/A;manual
" 8 800 814 60 42";"   98737";test
79653251084;N/A;manual
" 8 800 962 38 80";сумма;import
79650956699;N/A;error
79331423638;N/A;test
+7 962  1248082;N/A;manual
79191039173;N/A;test
79264205499;36324   ;test
79749079011;45939   ;test
" 8 800 807 87 12";"   16073   ";import
" 8 800 430 88 93";сумма;import
" 8 800 180 94 92";"   40194   ";ok
79666939280;"   48733   ";manual
79573117630;682   ;test
79131957517;оплата;error
79580278334;сумма;import
79743772843;сумма;ok
79537064444;"   37801   ";error
79320924374;сумма;ok
+7 972  7354682;"   33318   ";error
79996232821;оплата;error
" 8 800 382 10 72";N/A;test
+7 962  3497490;"   83202";ok
79547521863;сумма;error
79680303503;сумма;ok
" 8 800 150 57 74";оплата;import
79688218862;оплата;manual
79215297570;оплата;test
79553448650;сумма;manual
+7 954  9332873;оплата;test
79623089240;"   32903   ";error
79858376478;"   28124   ";manual
79205867238;"   42629";error
" 8 800 232 51 41";оплата;ok
" 8 800 544 78 57";оплата;test
" 8 800 818 76 21";79888   ;error
79773180773;оплата;ok
79612032021;сумма;test
+7 996  6093030;оплата;ok
+7 936  3966934;N/A;test
+7 954  1845675;"   57670";manual
+7 995  1563775;сумма;manual
+7 953  9112026;89219   ;error
79528854946;оплата;ok
79378975652;оплата;ok
79787536831;оплата;manual
79102676856;"   58833";ok
" 8 800 301 54 64";сумма;ok
+7 993  7025447;сумма;error
79837725263;4752   ;ok
+7 917  1174665;"   42311   ";manual
79333612914;оплата;manual
+7 951  1792159;"   42114   ";test
" 8 800 293 99 32";сумма;error
79836763424;сумма;import
79818799665;сумма;manual
" 8 800 791 49 94";оплата;manual
79617470004;N/A;ok
79296686888;оплата;manual
+7 971  7029276;N/A;test
+7 974  6659493;N/A;error
79596533346;сумма;error
79245429081;"   415";test
+7 997  6197252;91705   ;test
79336636410;53514   ;test
79418478042;"   59215";import
" 8 800 634 59 83";оплата;import
" 8 800 946 15 86";N/A;manual
79466196499;N/A;manual
" 8 800 927 49 87";оплата;manual
79061391834;"   1188";manual
79003185274;"   94390";manual
" 8 800 521 40 81";сумма;manual
79429861451;11917   ;test
" 8 800 819 72 35";6438   ;error
+7 986  9961922;сумма;test
79197532547;"   44542   ";manual
79375939471;10935   ;import
79406130970;"   47738   ";error
" 8 800 847 14 55";N/A;import
79810852125;"   97159";manual
79196461337;45129   ;test
79745760960;сумма;import
79251849770;78796   ;import
79981863830;"   33431";ok
79460742542;"   63762";manual
79120031675;"   24574   ";ok
79657510467;N/A;test
79953576696;N/A;error
79033431090;сумма;manual
79508982953;18691   ;ok
79135466997;оплата;import
79296146345;74636   ;import
" 8 800 695 58 34";сумма;ok
79922590286;"   79294";error
79798712912;оплата;manual
79127688775;сумма;test
79138037308;9767   ;ok
79745774786;N/A;import
79000125810;9187   ;error
" 8 800 603 44 39";"   66381";error
+7 916  3366424;оплата;import
+7 979  9153107;7966   ;error
79867443184;"   13752";error
+7 927  9026858;оплата;import
" 8 800 481 27 39";"   38467";ok
+7 992  9178102;N/A;manual
79701612781;сумма;test
" 8 800 841 58 55";оплата;test
" 8 800 788 61 83";сумма;test
79899384629;"   34261   ";ok
79325556592;"   67399";ok
" 8 800 811 65 99";N/A;manual
" 8 800 498 35 16";сумма;ok
+7 945  7471065;59844   ;ok
79006311205;47686   ;test
79978268213;N/A;ok
" 8 800 573 99 31";6482   ;error
79617805627;сумма;import
" 8 800 879 86 82";N/A;error
" 8 800 801 46 47";сумма;test
" 8 800 797 72 45";оплата;error
79118725088;N/A;ok
" 8 800 825 39 54";оплата;import
+7 935  2891001;оплата;manual
79705980916;"   39406   ";test
+7 985  2831688;"   17272   ";import
79939134030;"   68698";test
+7 963  7115652;66745   ;manual
+7 985  5406966;"   9384";ok
79603996932;сумма;ok
+7 962  2993829;оплата;error
79309789963;N/A;import
" 8 800 868 15 10";N/A;manual
79495541726;64893   ;import
+7 977  6123756;N/A;error
" 8 800 889 96 51";оплата;test
79591043980;40087   ;error
+7 965  5781066;28820   ;import
79411142140;оплата;manual
79005862163;сумма;manual
79438449999;67613   ;manual
79907676545;"   85743";error
+7 973  2386905;оплата;import
79064187093;N/A;test
79396089015;"   64017";error
79214526016;"   21644   ";test
+7 976  7484413;сумма;test
+7 921  8141420;70278   ;manual
79601309391;N/A;manual
79126632545;"   20920   ";import
79571181126;"   15623   ";import
+7 944  9761763;сумма;manual
79196620357;73517   ;manual
79803944229;оплата;error
79832900032;39618   ;import
79675871223;N/A;test
" 8 800 517 46 69";"   63688";test
+7 961  8062499;оплата;error
79109292537;оплата;manual
79658963847;"   52574";ok
" 8 800 624 90 53";сумма;ok
" 8 800 262 30 61";сумма;manual
+7 945  1132529;сумма;import
79163677288;N/A;test
79823878646;"   830";import
79952252961;оплата;error
" 8 800 539 28 52";"   35252   ";ok
79147045891;сумма;error
79348126608;42222   ;import
+7 977  7441403;N/A;test
" 8 800 740 30 68";N/A;test
79582904174;N/A;error
79596446451;"   35179   ";ok
" 8 800 405 14 96";N/A;import
" 8 800 739 70 31";N/A;ok
+7 929  6482036;N/A;test
+7 926  5698745;19921   ;test
79401008609;N/A;test
" 8 800 445 67 41";"   24328   ";manual
79246265209;"   15478   ";test
79209545625;"   11391";manual
" 8 800 816 32 82";"   37555";import
79359622406;4515   ;ok
+7 996  2250382;оплата;test
79719034008;оплата;error
79773984424;оплата;error
79339863830;22520   ;test
79654833405;"   29843";manual
79505845177;N/A;ok
79168719263;"   55879";error
" 8 800 146 90 97";"   18333";import
79853619836;сумма;error
79328451652;оплата;import
79158905943;N/A;import
79752106141;оплата;error
+7 994  5596195;"   29665   ";error
79228619978;N/A;manual
+7 989  2646137;87365   ;test
79579245376;оплата;ok
79659923561;85426   ;import
+7 939  1494545;"   2352   ";test
+7 936  3276750;"   10265   ";test
" 8 800 989 69 13";оплата;manual
79954221879;86437   ;test
" 8 800 806 12 91";оплата;test
79699927613;сумма;test
79455590842;оплата;import
79990691793;67854   ;error
79427921554;оплата;manual
79434355801;оплата;test
79299542980;оплата;import
79382044092;оплата;ok
" 8 800 308 63 47";N/A;import
79576333420;N/A;ok
79545228798;75879   ;error
79143489850;сумма;ok
+7 975  3028168;88309   ;error
79233345043;"   42698   ";import
+7 982  4868006;"   21908";import
79645154163;"   79285";import
+7 938  6869535;"   5909   ";import
79409615319;N/A;manual
79802730659;оплата;import
79797670177;35094   ;ok
79987692295;"   48260   ";test
79438161402;"   49217   ";ok
+7 951  4005926;"   4607   ";error
79397591625;сумма;ok
79435069497;N/A;ok
+7 985  7181851;40108   ;test
" 8 800 288 55 86";"   23850   ";manual
+7 969  1674988;"   23138";import
79995733886;сумма;ok
79801201978;"   3395";test
" 8 800 291 80 85";сумма;test
79093621087;"   65066";manual
79767106750;оплата;test
" 8 800 699 61 55";76040   ;error
79443210639;9029   ;manual
79837903951;оплата;manual
" 8 800 478 85 14";49997   ;test
79875825774;оплата;test
79821135160;оплата;manual
79949108171;"   2196   ";ok
" 8 800 338 98 14";оплата;test
79674438415;"   88560";error
" 8 800 331 91 50";"   49287";test
+7 961  8284644;"   57526";ok
79399651709;сумма;error
79655550453;оплата;import
79334060225;сумма;error
79958025850;"   15623   ";import
+7 936  9511487;4729   ;error
+7 983  6388424;73449   ;error
79385420105;"   48370";test
79186166853;N/A;import
" 8 800 664 37 80";N/A;test
" 8 800 939 21 36";N/A;test
" 8 800 923 47 66";84669   ;import
79460255478;90385   ;import
79218058374;N/A;error
79120586234;49098   ;error
+7 971  8876866;N/A;ok
+7 992  9050386;"   91278";import
" 8 800 516 61 90";сумма;ok
79552489763;оплата;import
" 8 800 227 50 90";99342   ;ok
79379368711;23595   ;error
" 8 800 984 26 51";N/A;manual
79841772199;"   34086   ";error
" 8 800 560 32 20";сумма;import
79007064457;оплата;ok
" 8 800 248 85 49";4664   ;import
" 8 800 228 27 75";N/A;test
79044371507;N/A;import
79175687056;"   62282";manual
+7 946  3066268;85332   ;error
79005220377;N/A;error
" 8 800 773 70 45";N/A;error
79842553963;N/A;error
79214399696;N/A;ok
" 8 800 950 67 19";оплата;import
79829837850;N/A;import
79725105235;оплата;test
79273755888;"   58587";error
+7 981  3173743;"   60413";test
+7 925  8398684;"   8419   ";manual
79362753714;"   35994";manual
79140082386;оплата;import
+7 998  3303792;сумма;error
+7 976  6662264;"   31792   ";ok
79152346956;сумма;import
79456372320;"   10546   ";manual
79145921964;97818   ;error
" 8 800 776 56 93";N/A;import
79946009188;N/A;manual
79902565173;"   22820";test
79489236381;сумма;error
+7 932  6833220;оплата;error
+7 918  8072961;оплата;error
79176920684;сумма;ok
" 8 800 335 73 56";оплата;manual
" 8 800 622 35 45";42951   ;ok
79555542516;"   37675";manual
79885439599;"   12448   ";manual
79906947874;"   95545";manual
79247812048;сумма;test
" 8 800 589 61 98";N/A;manual
79486906588;сумма;test
79472433511;75450   ;error
79796053589;"   36699   ";test
79225001537;сумма;ok
79717443985;"   26222   ";test
" 8 800 774 94 45";25125   ;import
79156556530;N/A;ok
" 8 800 866 87 40";32346   ;error
79158565992;69098   ;manual
+7 991  5594985;оплата;manual
79825027879;"   24621   ";manual
+7 935  8435186;"   25225   ";manual
" 8 800 179 66 97";оплата;test
+7 995  1471284;"   35537   ";error
" 8 800 282 91 94";оплата;test
" 8 800 475 30 72";"   39785   ";import
79621879809;N/A;error
79730425805;"   25752";manual
79159531351;23992   ;test
+7 972  8444859;"   39727   ";import
" 8 800 273 78 92";оплата;error
79884396916;"   1452   ";error
79738317084;оплата;manual
" 8 800 362 59 30";оплата;test
79829163096;16726   ;test
+7 919  3512085;оплата;manual
79174598247;"   42247   ";error
79260094123;сумма;error
79595057399;оплата;manual
79813381556;"   15466   ";import
" 8 800 568 61 18";оплата;ok
79270783482;сумма;import
" 8 800 969 17 32";оплата;import
" 8 800 497 34 47";"   29191   ";import
79658795485;сумма;ok
79913098563;сумма;test
+7 996  1991823;сумма;test
79767352722;N/A;import
79506619426;"   96060";test
79704963320;"   71921";import
79987551760;N/A;import
79651501284;"   22743   ";ok
79851757669;оплата;test
+7 953  7601113;"   66494";ok
+7 997  5563491;N/A;manual
+7 916  2496468;19149   ;manual
+7 962  9804525;сумма;manual
79602371978;87974   ;ok
79893109384;95497   ;error
79399075931;"   26554";import
" 8 800 758 35 26";"   48032   ";error
79117167192;сумма;ok
79768467763;13592   ;error
79698178346;"   93771";error
79451488538;сумма;ok
+7 994  3759958;сумма;import
79935852561;"   32252   ";test
+7 942  9228764;11984   ;error
" 8 800 920 49 73";"   15974   ";ok
79887036553;"   61839";manual
79012944715;"   13875   ";test
+7 964  3996487;"   12330";manual
79875797976;"   67362";ok
79591520460;сумма;test
" 8 800 934 95 11";50867   ;import
79882304054;"   34749";test
" 8 800 741 52 61";"   21391   ";import
79666295894;N/A;import
" 8 800 917 46 72";сумма;manual
+7 919  4859211;85141   ;ok
79083149279;63590   ;test
79273974332;"   49754   ";import
" 8 800 989 55 38";оплата;import
79340394589;N/A;error
" 8 800 230 79 24";N/A;error
" 8 800 751 71 55";N/A;manual
" 8 800 471 46 24";N/A;ok
79276234560;сумма;import
+7 910  4843959;35868   ;manual
" 8 800 401 43 96";сумма;error
79535488963;"   49321";manual
+7 961  7870153;36822   ;error
79918294455;оплата;manual
79528953993;оплата;import
79197965069;"   24389   ";import
79450186630;66947   ;error
79817694232;сумма;manual
79707616057;N/A;ok
+7 948  6237409;N/A;import
79788112387;N/A;import
" 8 800 534 92 57";17353   ;error
" 8 800 385 27 70";оплата;test
79427919123;сумма;ok
79438141195;45796   ;ok
" 8 800 983 39 29";"   2167   ";ok
79590270570;"   40225   ";manual
" 8 800 148 44 97";сумма;ok
79721790195;оплата;test
+7 964  2803707;"   59313";ok
79705138476;оплата;import
+7 964  3155198;"   27136";error
79885294204;сумма;ok
79514900860;N/A;test
" 8 800 512 39 36";34234   ;import
79834706166;N/A;error
79477701282;оплата;test
79103772164;сумма;import
79897414351;N/A;error
+7 977  9014726;"   7589";ok
79661695941;N/A;manual
" 8 800 980 84 40";N/A;test
" 8 800 967 30 87";оплата;ok
79869250833;"   3035";manual
" 8 800 970 42 84";оплата;ok
79812700930;"   31316";error
79946832981;сумма;import
79049089682;оплата;ok
79923473453;оплата;test
+7 945  8677487;N/A;test
" 8 800 200 64 15";сумма;manual
79661020898;"   17935   ";error
" 8 800 939 18 33";22297   ;test
79714535152;"   16620";ok
" 8 800 887 71 17";43687   ;manual
79273698758;оплата;manual
79203173909;3500   ;test
+7 950  8764627;сумма;manual
" 8 800 978 93 78";N/A;ok
" 8 800 565 94 50";оплата;ok
79865919962;N/A;manual
+7 967  6540652;сумма;import
79519862798;сумма;test
79579615477;"   45070";ok
79816291349;99783   ;error
79417533128;46698   ;import
" 8 800 266 14 10";N/A;manual
79205501290;"   18982   ";error
79875653248;"   36506";manual
79308956177;78172   ;manual
79630065606;оплата;ok
79206518242;43278   ;manual
" 8 800 987 33 10";сумма;import
79465443236;"   10603   ";test
79402271324;оплата;test
79568901574;95555   ;error
79768873470;N/A;ok
79914405372;64989   ;error
" 8 800 612 41 99";"   43980   ";import
" 8 800 894 54 71";"   15990";import
79953458070;N/A;import
" 8 800 157 63 57";оплата;test
79056255827;оплата;error
79436830036;"   24736   ";manual
79147123400;5981   ;error
" 8 800 477 83 15";50897   ;test
+7 971  8460499;N/A;error
79805963321;"   27674   ";import
79502339487;оплата;ok
79862325082;"   27653";ok
79636733132;"   36070   ";manual
+7 997  6587308;N/A;ok
79848068520;оплата;manual
79484560643;оплата;error
" 8 800 186 38 63";27523   ;test
79922965481;оплата;ok
79448403168;оплата;ok
" 8 800 884 56 30";68630   ;import
79177849905;сумма;error
" 8 800 614 78 36";39693   ;import
79431171420;"   14048   ";manual
79817414099;"   22671";error
79662042139;N/A;manual
" 8 800 944 11 67";"   29228   ";test
79914848029;оплата;manual
" 8 800 584 92 12";сумма;test
79946902990;N/A;test
+7 969  7652369;"   39690   ";error
79674726542;N/A;import
79158747085;"   67314";ok
79591817453;"   22573   ";manual
+7 999  5541607;79654   ;import
" 8 800 586 53 43";"   50825";manual
79418860789;сумма;test
79213327735;сумма;manual
79619888520;оплата;manual
79251485039;N/A;manual
79758141839;сумма;test
79944943620;"   58600";ok
" 8 800 718 54 75";"   44186";test
79746319537;438   ;manual
+7 972  3718328;"   31614   ";import
" 8 800 193 25 46";"   30382   ";test
+7 958  5472630;"   49808   ";test
79654758160;N/A;ok
79701575091;16421   ;import
79504440185;оплата;test
79688467774;22365   ;error
79163750066;73843   ;import
79527182486;"   5338   ";ok
79309684991;"   49225   ";test
79240660069;37674   ;manual
+7 926  1879636;41891   ;test
+7 982  4957255;оплата;test
79533261112;"   34560   ";import
79587754891;"   28990";manual
+7 913  2321568;сумма;manual
79836643936;оплата;ok
79205904520;"   5207";import
79645020612;оплата;test
79961547781;59148   ;error
+7 991  5611216;N/A;test
79588340762;"   23796   ";test
" 8 800 502 38 86";оплата;import
79785896939;13348   ;import
79206519029;оплата;ok
79185184896;оплата;test
79295653657;"   74737";manual
79575641259;"   14173";manual
79581742680;"   11480";error
79418919677;"   7024";import
79394628663;оплата;import
79037707565;"   21457   ";import
79904538241;29550   ;error
79468712417;35583   ;ok
" 8 800 829 22 58";сумма;error
79742984487;N/A;ok
+7 988  3501788;"   1315   ";import
79964474386;"   51599";ok
79170524884;оплата;import
" 8 800 899 27 85";17579   ;manual
" 8 800 824 58 60";сумма;test
+7 965  5955210;"   66415";ok
79334576812;"   38886   ";import
+7 995  9905180;сумма;test
79441017434;"   9397";import
+7 944  5215484;сумма;test
+7 981  9570680;"   46069   ";manual
79969071443;37170   ;manual
79853747008;"   82961";import
79840564105;75692   ;ok
79339787188;85322   ;test
79754904187;N/A;test
79892165874;"   48381";error
" 8 800 453 62 42";26853   ;ok
79454567462;"   11459   ";error
79788599144;"   49446   ";import
79197161448;89351   ;import
79902426830;N/A;import
+7 935  1116117;сумма;error
79199601269;18181   ;test
79247695660;"   20657";test
+7 936  2427039;"   23241   ";error
+7 992  7981262;85780   ;error
79355745375;"   47123   ";test
79996769602;сумма;import
79414298835;N/A;error
+7 922  8843952;13829   ;error
+7 931  6989656;сумма;error
79143234551;оплата;import
79827456621;"   13612";test
" 8 800 469 21 94";N/A;test
" 8 800 246 27 80";оплата;manual
79821645916;оплата;import
" 8 800 394 32 36";49489   ;manual
" 8 800 838 84 89";2837   ;manual
79151003193;N/A;import
79898911412;22914   ;manual
" 8 800 206 18 27";"   43868   ";error
79580910484;сумма;error
79614964505;85948   ;import
79292951975;46209   ;manual
79406046268;сумма;ok
79366286436;"   47820";error
79729234211;"   6156";error
79436571749;"   48594   ";error
79316728990;сумма;manual
79431077432;сумма;import
79339252065;"   28530   ";error
79493304144;53919   ;ok
+7 933  4381002;92805   ;error
79714435988;"   39015   ";import
+7 989  4207754;"   31464   ";manual
+7 967  2408355;"   49263   ";test
79230680367;"   74967";error
" 8 800 876 79 59";N/A;error
79395761481;оплата;import
79772576735;"   24415   ";ok
" 8 800 566 60 14";оплата;manual
" 8 800 307 50 72";N/A;import
+7 981  2079198;"   93152";error
+7 956  8144334;26812   ;error
" 8 800 233 58 59";70922   ;import
" 8 800 100 64 75";41702   ;ok
79814047969;N/A;error
79668176073;"   17859   ";test
" 8 800 521 51 37";82866   ;ok
79422849671;оплата;manual
79781513558;"   21768   ";error
" 8 800 891 82 67";N/A;manual
+7 951  7564678;"   30472   ";import
79664974066;оплата;error
" 8 800 149 47 32";сумма;manual
79964547912;оплата;ok
" 8 800 804 10 24";сумма;error
" 8 800 448 44 89";"   17861   ";error
" 8 800 905 82 66";"   24678";test
+7 939  1445735;"   30312   ";error
" 8 800 614 17 62";оплата;import
79569404915;N/A;ok
79520580858;95214   ;test
79182250487;оплата;test
79224440282;"   26235";test
79830238129;N/A;test
79207969279;оплата;test
" 8 800 878 20 33";N/A;error
79974326325;71023   ;manual
79676319264;оплата;test
79659217228;"   21247   ";manual
" 8 800 782 69 22";сумма;import
" 8 800 947 29 64";"   14134   ";test
" 8 800 614 79 44";N/A;import
+7 930  7466696;сумма;import
+7 964  4560622;оплата;error
" 8 800 818 63 28";73381   ;error
79646591985;оплата;import
+7 915  5671011;5054   ;ok
" 8 800 115 68 24";16912   ;test
79309158911;оплата;error
79962843374;оплата;ok
" 8 800 154 14 48";"   41344";test
" 8 800 642 32 63";N/A;ok
79435304063;"   69005";manual
" 8 800 146 34 40";сумма;error
79193839302;"   49663   ";test
" 8 800 769 56 26";оплата;error
79639134424;"   20814   ";import
79206832118;N/A;ok
79177029496;оплата;test
+7 996  6553570;"   67563";import
+7 986  2051110;38362   ;ok
79657993363;N/A;ok
79379619016;"   69715";test
79892602444;оплата;test
79159769340;сумма;manual
" 8 800 800 94 46";оплата;ok
79471459462;сумма;test
" 8 800 523 43 72";N/A;error
" 8 800 547 77 61";N/A;manual
79409818671;оплата;ok
+7 943  6668459;оплата;error
" 8 800 585 95 97";41724   ;ok
+7 935  5782464;"   74642";import
79316237711;"   29753   ";test
79890597580;оплата;test
79501284607;"   36894";ok
79361077086;65541   ;import
79469089188;сумма;test
+7 949  1371726;оплата;import
+7 985  4719775;оплата;manual
79873648447;сумма;test
79281088495;"   36583";manual
79603784951;сумма;import
79989885969;84426   ;ok
" 8 800 556 24 95";"   29063   ";import
79113046058;N/A;ok
79143359940;оплата;test
79524013967;"   34493";error
+7 953  2551747;N/A;manual
" 8 800 298 75 82";оплата;import
79726915957;"   38212";import
79925909431;"   48933";import
79144733187;сумма;import
+7 917  9873904;оплата;import
79558008894;N/A;ok
79723151711;75129   ;import
" 8 800 725 89 60";"   73023";error
+7 949  4855773;"   49324";ok
79685837837;сумма;import
" 8 800 749 33 18";N/A;ok
79184756622;"   41344   ";test
79314452129;оплата;ok
" 8 800 754 89 53";"   99578";import
+7 944  9176933;44259   ;manual
79499460594;N/A;test
+7 999  9604876;"   55470";ok
79944671041;"   78042";test
+7 965  4039644;"   85100";import
+7 955  6484260;"   12560";test
" 8 800 746 61 11";8946   ;import
79272816772;"   39704   ";error
79644545903;оплата;import
+7 923  2018591;оплата;error
+7 986  2660954;N/A;manual
79101057459;2572   ;ok
+7 927  2553163;"   27913   ";test
79564141768;"   28962   ";test
79540838359;N/A;ok
79060833868;N/A;import
79578736882;оплата;test
79613193380;оплата;test
79177189454;оплата;import
" 8 800 380 87 53";оплата;error
+7 980  6349363;оплата;test
+7 921  6972899;"   21426   ";ok
+7 934  5783696;сумма;import
79774977177;N/A;import
+7 915  1372984;"   75159";manual
" 8 800 494 82 28";"   2655   ";import
79733262494;сумма;manual
+7 968  5940648;сумма;ok
+7 915  9191258;N/A;test
