phone,amount,comment
 8 800 657 11 84,30582   ,manual
79157206662,   33302,error
+7 988  9872185,оплата,import
  89466926894 ,сумма,error
79149564878,сумма,test
8 953 333 56 48,N/A,error
 8 800 866 64 75,сумма,ok
 8 800 613 81 89,сумма,ok
79877091626,сумма,manual
79795114430,   41297   ,ok
8 934 894 38 96,сумма,import
8 989 893 44 50,N/A,import
  89817003162 ,89952   ,error
79629890926,24840   ,error
+7 997  1796850,N/A,ok
+7 934  6141948,   28527   ,import
79338975749,сумма,import
79745294822,оплата,error
79462407699,   7525   ,ok
8 951 111 36 16,оплата,import
+7 989  7172120,сумма,error
79816177772,сумма,import
79661804696,   25786   ,import
  89335639158 ,N/A,manual
79246330744,   36925   ,test
 8 800 444 29 65,13618   ,test
+7 989  9437242,   9079,ok
8 952 363 78 61,N/A,ok
8 960 167 35 81,   32190   ,import
79392389722,оплата,test
79389674156,   36846   ,manual
8 938 107 96 59,оплата,ok
  89917245531 ,сумма,manual
  89139751906 ,N/A,import
  89580777228 ,   12137,test
79165413659,63116   ,import
  89361520743 ,сумма,test
+7 987  1963955,   37339,error
8 934 227 28 30,4939   ,error
8 998 954 65 51,сумма,import
79475413489,   46049   ,test
8 970 389 48 11,оплата,manual
8 982 141 46 10,N/A,import
+7 970  2783551,80636   ,import
8 946 339 88 77,   5685   ,import
 8 800 748 27 27,сумма,error
 8 800 481 55 82,   47272   ,manual
+7 968  4426608,   74294,ok
79986977866,сумма,ok
+7 961  5993677,27353   ,test
  89321970046 ,оплата,error
 8 800 301 95 15,42322   ,error
+7 951  5869381,81242   ,import
8 920 210 48 94,N/A,import
+7 952  4653282,N/A,manual
 8 800 305 70 26,оплата,ok
79231245710,   39875,ok
79570484608,38292   ,import
 8 800 133 58 87,   18448   ,import
8 959 906 40 92,   57923,test
  89773604702 ,   2209   ,manual
8 941 220 67 77,77585   ,test
+7 919  8733457,   7094   ,error
8 950 143 80 99,сумма,ok
+7 956  7131292,оплата,manual
79127406736,   35408,manual
 8 800 901 52 12,75803   ,manual
 8 800 419 18 79,30376   ,ok
79884760395,сумма,import
79337984968,   57577,error
79792812783,71359   ,manual
79627144638,N/A,ok
 8 800 330 89 98,28762   ,test
 8 800 547 29 25,сумма,manual
+7 942  2632590,   18343   ,import
8 918 104 48 97,   17097   ,manual
  89426878444 ,69280   ,error
79170107314,   93116,test
  89661237125 ,N/A,ok
  89662487637 ,   26130,test
79451373989,N/A,test
 8 800 582 83 13,N/A,ok
79172802851,N/A,test
  89382995738 ,N/A,ok
+7 967  5486375,оплата,error
8 980 184 30 28,48159   ,error
8 946 766 30 87,   10381   ,manual
  89699367701 ,69819   ,manual
+7 917  1170970,54511   ,ok
+7 952  2988091,   50336,manual
  89223903468 ,оплата,test
+7 920  1064924,13543   ,import
79252735084,N/A,import
8 918 636 85 36,оплата,manual
 8 800 528 78 51,85302   ,error
  89152104314 ,   49904,error
  89224240308 ,оплата,error
79464867493,86131   ,ok
79681943880,   41414   ,error
 8 800 967 69 40,оплата,import
8 999 612 60 69,оплата,test
  89810057669 ,   11149   ,import
79846802695,   41256   ,test
  89097224726 ,70478   ,ok
8 935 760 52 55,   20694   ,ok
79726959273,сумма,test
8 991 784 50 41,38158   ,manual
  89949481247 ,N/A,test
79791718157,оплата,import
79166245453,   1143   ,ok
79906067249,97976   ,import
8 920 865 46 66,сумма,ok
 8 800 892 82 73,   73094,test
79933832075,   48300   ,manual
  89114367150 ,сумма,error
8 950 127 84 47,оплата,ok
  89756038019 ,оплата,ok
 8 800 310 35 13,   59011,import
79700520553,   70290,manual
79942205877,69799   ,ok
  89395044611 ,оплата,ok
  89077060541 ,N/A,test
8 940 331 77 48,N/A,manual
79151364131,48481   ,error
79523030074,оплата,error
 8 800 179 55 93,83694   ,error
 8 800 723 34 58,N/A,ok
79642021861,оплата,import
79515926400,23124   ,manual
79815948147,N/A,manual
  89878025302 ,45894   ,ok
79184597863,сумма,ok
8 976 162 33 70,сумма,error
 8 800 658 61 95,   90608,import
+7 937  5489149,   49610   ,manual
79575264464,оплата,test
 8 800 346 60 73,14203   ,manual
8 943 650 58 46,сумма,test
  89707957045 ,3682   ,manual
79129581370,91594   ,manual
+7 977  2934622,сумма,manual
8 912 522 58 57,оплата,test
79958786788,   53689,error
 8 800 811 52 11,90775   ,ok
79682036065,11023   ,manual
+7 971  3687720,   42254,manual
+7 924  7324909,оплата,import
  89909643434 ,оплата,error
 8 800 113 78 92,61212   ,error
  89001286248 ,41550   ,ok
79891223710,оплата,import
8 968 730 30 80,сумма,test
 8 800 176 96 79,сумма,manual
  89284742410 ,59317   ,manual
79225020995,N/A,manual
+7 979  5884915,оплата,manual
79729779710,   36579   ,manual
79999663309,сумма,manual
  89643261219 ,сумма,test
+7 995  1928716,N/A,manual
8 955 592 52 98,91350   ,ok
8 962 363 73 30,сумма,manual
8 996 360 25 77,   9631   ,test
79376117772,сумма,error
8 946 255 64 79,   64420,error
+7 974  9297044,оплата,import
 8 800 533 27 51,N/A,manual
  89375483422 ,   46192   ,ok
8 983 287 38 66,сумма,error
+7 982  7631456,   35380   ,ok
 8 800 181 66 86,N/A,test
 8 800 493 65 80,N/A,manual
  89952188402 ,сумма,ok
  89729143364 ,   52394,import
+7 996  7911462,N/A,test
 8 800 888 86 74,N/A,error
79781813248,сумма,error
  89954171072 ,   10681   ,import
8 993 294 45 35,   2598   ,error
  89341510188 ,38700   ,ok
+7 959  2705950,   23077,error
  89398740801 ,   49365,error
+7 976  7546047,35947   ,ok
 8 800 778 65 93,   82469,import
8 962 998 10 55,   44139,manual
+7 985  4954012,оплата,error
8 929 229 68 75,оплата,test
 8 800 213 36 96,   30268   ,manual
+7 910  4472897,   21681   ,error
8 951 704 99 54,сумма,ok
  89004626875 ,оплата,import
+7 996  1102096,52060   ,ok
79312433432,90337   ,import
79452390997,17107   ,manual
79778942647,N/A,manual
79944719768,оплата,test
+7 960  1647323,85046   ,error
 8 800 575 97 57,оплата,ok
  89673795814 ,   76802,ok
 8 800 215 29 36,сумма,test
+7 971  5903051,сумма,test
  89040650993 ,7745   ,ok
8 949 746 44 24,   78328,manual
+7 916  2679000,N/A,ok
 8 800 133 77 46,сумма,import
  89607562834 ,   62581,ok
8 951 493 88 36,   14057   ,error
 8 800 315 27 21,N/A,ok
  89793533643 ,сумма,test
 8 800 162 83 69,N/A,import
8 983 918 20 64,   12293   ,import
 8 800 757 14 20,оплата,error
 8 800 193 38 40,N/A,import
  89185023534 ,   54736,test
+7 951  5532679,сумма,ok
+7 934  2857571,   29933   ,error
+7 963  9100872,сумма,test
8 916 970 67 63,   9153   ,manual
  89940544138 ,N/A,test
 8 800 816 67 54,23482   ,ok
79303975597,оплата,test
79759023109,   10181   ,error
79675136403,   7333   ,import
79374906866,сумма,error
79173197764,N/A,import
 8 800 640 46 79,N/A,test
8 942 787 55 25,   93044,import
+7 943  1993519,20499   ,error
79775755524,93870   ,import
8 984 337 91 93,сумма,import
8 983 319 21 11,   40484   ,import
8 959 499 91 61,оплата,manual
+7 915  7840518,   48557   ,manual
79309283209,83511   ,error
  89109938083 ,сумма,import
79179243654,N/A,ok
 8 800 907 82 81,N/A,import
8 962 399 72 88,   95578,import
  89476230857 ,N/A,ok
79154345729,56845   ,error
79952382473,N/A,ok
8 933 256 30 70,   8295   ,manual
 8 800 952 76 31,оплата,manual
79300918197,оплата,test
 8 800 660 49 45,оплата,ok
79576955520,N/A,manual
 8 800 472 47 19,   9186   ,test
 8 800 463 38 50,   39031   ,error
8 921 244 23 92,   33674   ,ok
+7 958  4893057,39159   ,ok
+7 964  6267925,оплата,import
8 973 676 33 69,   31245   ,test
+7 972  2207320,   28044   ,import
 8 800 433 87 92,   14755   ,manual
  89010429090 ,83637   ,test
 8 800 649 59 46,N/A,manual
8 969 619 74 50,   12142   ,manual
8 922 222 90 55,оплата,test
79599650660,21271   ,ok
79493148022,сумма,error
+7 964  4515088,   4542,error
+7 914  7807236,   64667,error
8 963 857 47 42,1580   ,manual
8 948 247 33 30,   66931,error
  89994803080 ,сумма,error
+7 977  6886868,49909   ,manual
 8 800 808 53 11,36773   ,ok
+7 972  2872140,оплата,ok
+7 938  4859414,   36298   ,manual
79672753681,сумма,error
+7 983  7648113,сумма,import
8 934 352 85 71,сумма,error
  89797483372 ,19778   ,test
8 983 364 28 95,47100   ,manual
 8 800 367 58 43,   6213,ok
79635303849,оплата,ok
 8 800 311 19 52,   37842   ,manual
 8 800 114 40 16,58956   ,manual
8 985 951 58 44,   21111   ,manual
+7 986  3781366,сумма,import
+7 913  4597459,84788   ,import
79978444131,   14324,error
 8 800 792 94 75,N/A,error
+7 961  6916256,   25448,manual
  89311804541 ,N/A,test
 8 800 409 46 95,64691   ,test
79136444853,оплата,import
  89855657350 ,N/A,manual
8 931 164 93 56,N/A,manual
8 949 693 39 18,   36947,error
  89170598309 ,   43711,ok
+7 928  8452525,N/A,ok
  89934789508 ,   62221,ok
 8 800 743 53 60,   3511,import
+7 911  6670045,66555   ,import
+7 912  4078055,сумма,test
+7 952  5343098,14579   ,ok
+7 941  7166463,   30803   ,error
 8 800 414 68 81,44131   ,test
79522338128,47596   ,test
  89964329869 ,   71988,error
79367376707,N/A,ok
+7 939  3938366,   34416   ,import
+7 917  3033615,   61990,error
  89221880619 ,оплата,ok
  89992405078 ,   9701   ,import
+7 931  1945136,26705   ,error
  89950016791 ,   1937   ,import
8 911 551 89 21,N/A,error
79699853440,   29267   ,test
8 915 846 99 18,   79296,import
+7 975  6076333,   41246,test
79471624001,   12052,ok
8 968 521 50 44,   32108   ,ok
 8 800 910 40 69,оплата,manual
8 947 416 74 10,оплата,error
+7 925  1987350,   58100,error
+7 998  9106029,оплата,error
+7 955  3289662,N/A,manual
+7 955  1330968,N/A,import
  89867669335 ,   97693,import
  89913513559 ,23418   ,ok
  89439254231 ,N/A,manual
+7 974  2128972,сумма,import
 8 800 631 34 48,   42306   ,test
79180391998,N/A,import
8 921 963 61 96,оплата,test
8 982 309 21 29,N/A,error
+7 992  7065430,N/A,error
79345199567,оплата,error
 8 800 515 44 94,сумма,test
8 912 638 91 68,   55468,error
+7 933  2516377,   29105   ,manual
 8 800 568 59 85,сумма,manual
  89899525168 ,оплата,manual
 8 800 970 42 86,80927   ,manual
+7 949  7000439,36286   ,test
 8 800 849 29 60,   45617,import
79959007492,N/A,test
+7 975  6110326,64106   ,test
+7 962  3959892,   12274,test
8 938 627 38 57,оплата,import
  89240092169 ,сумма,ok
 8 800 367 85 28,оплата,error
8 948 838 31 47,оплата,test
+7 916  3169443,оплата,ok
79988657743,оплата,import
  89239753517 ,92701   ,import
 8 800 769 80 11,сумма,ok
+7 962  7404885,N/A,test
 8 800 676 49 53,   19634,error
 8 800 325 39 50,оплата,manual
8 994 532 18 24,оплата,error
8 935 858 92 52,N/A,error
  89614236077 ,146   ,import
8 981 152 39 18,   46893   ,manual
79205156040,   42763   ,import
 8 800 509 33 83,   32825   ,manual
+7 928  4756285,оплата,ok
+7 982  1758910,оплата,test
 8 800 891 99 55,   2691   ,error
79819526745,N/A,error
79777153077,сумма,import
  89276600495 ,N/A,error
  89791265604 ,оплата,ok
  89888702714 ,сумма,ok
79452590719,   20092   ,test
8 915 661 38 50,   6153   ,test
  89764034694 ,   19195   ,test
+7 948  2346504,   79337,error
+7 993  9678544,оплата,import
79671612367,87800   ,ok
79503329703,сумма,import
  89994627610 ,24158   ,ok
8 947 406 77 67,оплата,test
79367094246,N/A,import
79373565261,N/A,ok
8 911 662 52 57,   37339   ,ok
79549577586,сумма,error
+7 920  7056980,   11162   ,error
+7 994  2745739,сумма,ok
 8 800 366 40 38,сумма,import
 8 800 500 18 33,   4990   ,ok
79648264539,N/A,test
79531550541,   27500,test
  89021395381 ,10843   ,import
79542629477,   18466   ,error
8 947 738 89 82,сумма,manual
  89214561447 ,сумма,manual
79551064580,оплата,import
  89951314268 ,   30994,manual
79427444355,   41115,manual
79347408547,оплата,test
 8 800 358 68 26,N/A,error
8 911 415 48 51,N/A,import
+7 986  1681160,N/A,manual
 8 800 417 44 37,оплата,error
 8 800 923 78 29,   48751,error
+7 942  3765334,сумма,manual
+7 988  8402946,   78495,error
 8 800 940 29 83,87890   ,ok
+7 945  3622414,   71664,error
8 999 634 81 19,оплата,test
  89257650510 ,   21986,ok
  89657478098 ,   75106,manual
 8 800 351 51 35,сумма,import
79237002304,   73166,ok
8 910 804 82 99,1849   ,ok
79386585143,   19431   ,error
79832948055,N/A,error
 8 800 522 44 68,   12080   ,error
8 991 504 57 37,12767   ,error
 8 800 310 51 67,13553   ,ok
 8 800 832 95 44,N/A,ok
  89182551157 ,   39754,ok
8 963 687 24 61,оплата,test
  89284340886 ,оплата,manual
 8 800 237 29 16,   52984,ok
79388445231,N/A,test
8 980 553 84 55,N/A,import
  89893294604 ,N/A,manual
79574887494,сумма,test
 8 800 396 80 76,   76618,test
8 918 856 99 89,оплата,import
 8 800 688 92 57,59078   ,import
 8 800 277 92 26,сумма,manual
8 924 225 97 82,сумма,test
+7 936  1710997,сумма,import
8 915 861 34 21,N/A,import
79996871042,   67320,ok
8 915 448 80 21,   12512,ok
  89947270501 ,оплата,manual
8 986 907 43 84,N/A,test
  89658667083 ,оплата,manual
  89520793267 ,оплата,test
8 950 348 51 19,N/A,error
 8 800 412 73 70,N/A,error
79644835959,18746   ,test
  89667625178 ,оплата,error
8 937 775 84 18,N/A,error
79460552254,14315   ,ok
79551998940,   18733,import
+7 964  9088979,N/A,manual
 8 800 814 60 42,   98737,test
  89653251084 ,N/A,manual
 8 800 962 38 80,сумма,import
79650956699,N/A,error
8 933 142 36 38,N/A,test
+7 962  1248082,N/A,manual
  89191039173 ,N/A,test
8 926 420 54 99,36324   ,test
8 974 907 90 11,45939   ,test
 8 800 807 87 12,   16073   ,import
 8 800 430 88 93,сумма,import
 8 800 180 94 92,   40194   ,ok
8 966 693 92 80,   48733   ,manual
79573117630,682   ,test
8 913 195 75 17,оплата,error
79580278334,сумма,import
79743772843,сумма,ok
79537064444,   37801   ,error
  89320924374 ,сумма,ok
+7 972  7354682,   33318   ,error
  89996232821 ,оплата,error
 8 800 382 10 72,N/A,test
+7 962  3497490,   83202,ok
8 954 752 18 63,сумма,error
79680303503,сумма,ok
 8 800 150 57 74,оплата,import
8 968 821 88 62,оплата,manual
  89215297570 ,оплата,test
8 955 344 86 50,сумма,manual
+7 954  9332873,оплата,test
8 962 308 92 40,   32903   ,error
8 985 837 64 78,   28124   ,manual
8 920 586 72 38,   42629,error
 8 800 232 51 41,оплата,ok
 8 800 544 78 57,оплата,test
 8 800 818 76 21,79888   ,error
79773180773,оплата,ok
79612032021,сумма,test
+7 996  6093030,оплата,ok
+7 936  3966934,N/A,test
+7 954  1845675,   57670,manual
+7 995  1563775,сумма,manual
+7 953  9112026,89219   ,error
  89528854946 ,оплата,ok
79378975652,оплата,ok
8 978 753 68 31,оплата,manual
  89102676856 ,   58833,ok
 8 800 301 54 64,сумма,ok
+7 993  7025447,сумма,error
79837725263,4752   ,ok
+7 917  1174665,   42311   ,manual
79333612914,оплата,manual
+7 951  1792159,   42114   ,test
 8 800 293 99 32,сумма,error
  89836763424 ,сумма,import
  89818799665 ,сумма,manual
 8 800 791 49 94,оплата,manual
  89617470004 ,N/A,ok
8 929 668 68 88,оплата,manual
+7 971  7029276,N/A,test
+7 974  6659493,N/A,error
79596533346,сумма,error
  89245429081 ,   415,test
+7 997  6197252,91705   ,test
8 933 663 64 10,53514   ,test
8 941 847 80 42,   59215,import
 8 800 634 59 83,оплата,import
 8 800 946 15 86,N/A,manual
8 946 619 64 99,N/A,manual
 8 800 927 49 87,оплата,manual
  89061391834 ,   1188,manual
  89003185274 ,   94390,manual
 8 800 521 40 81,сумма,manual
79429861451,11917   ,test
 8 800 819 72 35,6438   ,error
+7 986  9961922,сумма,test
8 919 753 25 47,   44542   ,manual
79375939471,10935   ,import
  89406130970 ,   47738   ,error
 8 800 847 14 55,N/A,import
79810852125,   97159,manual
79196461337,45129   ,test
79745760960,сумма,import
79251849770,78796   ,import
8 998 186 38 30,   33431,ok
  89460742542 ,   63762,manual
79120031675,   24574   ,ok
79657510467,N/A,test
79953576696,N/A,error
  89033431090 ,сумма,manual
79508982953,18691   ,ok
8 913 546 69 97,оплата,import
  89296146345 ,74636   ,import
 8 800 695 58 34,сумма,ok
79922590286,   79294,error
79798712912,оплата,manual
  89127688775 ,сумма,test
  89138037308 ,9767   ,ok
8 974 577 47 86,N/A,import
  89000125810 ,9187   ,error
 8 800 603 44 39,   66381,error
+7 916  3366424,оплата,import
+7 979  9153107,7966   ,error
  89867443184 ,   13752,error
+7 927  9026858,оплата,import
 8 800 481 27 39,   38467,ok
+7 992  9178102,N/A,manual
79701612781,сумма,test
 8 800 841 58 55,оплата,test
 8 800 788 61 83,сумма,test
8 989 938 46 29,   34261   ,ok
8 932 555 65 92,   67399,ok
 8 800 811 65 99,N/A,manual
 8 800 498 35 16,сумма,ok
+7 945  7471065,59844   ,ok
  89006311205 ,47686   ,test
  89978268213 ,N/A,ok
 8 800 573 99 31,6482   ,error
79617805627,сумма,import
 8 800 879 86 82,N/A,error
 8 800 801 46 47,сумма,test
 8 800 797 72 45,оплата,error
8 911 872 50 88,N/A,ok
 8 800 825 39 54,оплата,import
+7 935  2891001,оплата,manual
  89705980916 ,   39406   ,test
+7 985  2831688,   17272   ,import
8 993 913 40 30,   68698,test
+7 963  7115652,66745   ,manual
+7 985  5406966,   9384,ok
8 960 399 69 32,сумма,ok
+7 962  2993829,оплата,error
79309789963,N/A,import
 8 800 868 15 10,N/A,manual
8 949 554 17 26,64893   ,import
+7 977  6123756,N/A,error
 8 800 889 96 51,оплата,test
  89591043980 ,40087   ,error
+7 965  5781066,28820   ,import
8 941 114 21 40,оплата,manual
  89005862163 ,сумма,manual
79438449999,67613   ,manual
  89907676545 ,   85743,error
+7 973  2386905,оплата,import
  89064187093 ,N/A,test
  89396089015 ,   64017,error
8 921 452 60 16,   21644   ,test
+7 976  7484413,сумма,test
+7 921  8141420,70278   ,manual
8 960 130 93 91,N/A,manual
8 912 663 25 45,   20920   ,import
8 957 118 11 26,   15623   ,import
+7 944  9761763,сумма,manual
79196620357,73517   ,manual
8 980 394 42 29,оплата,error
79832900032,39618   ,import
8 967 587 12 23,N/A,test
 8 800 517 46 69,   63688,test
+7 961  8062499,оплата,error
8 910 929 25 37,оплата,manual
  89658963847 ,   52574,ok
 8 800 624 90 53,сумма,ok
 8 800 262 30 61,сумма,manual
+7 945  1132529,сумма,import
79163677288,N/A,test
  89823878646 ,   830,import
8 995 225 29 61,оплата,error
 8 800 539 28 52,   35252   ,ok
8 914 704 58 91,сумма,error
79348126608,42222   ,import
+7 977  7441403,N/A,test
 8 800 740 30 68,N/A,test
79582904174,N/A,error
  89596446451 ,   35179   ,ok
 8 800 405 14 96,N/A,import
 8 800 739 70 31,N/A,ok
+7 929  6482036,N/A,test
+7 926  5698745,19921   ,test
79401008609,N/A,test
 8 800 445 67 41,   24328   ,manual
  89246265209 ,   15478   ,test
  89209545625 ,   11391,manual
 8 800 816 32 82,   37555,import
79359622406,4515   ,ok
+7 996  2250382,оплата,test
79719034008,оплата,error
79773984424,оплата,error
  89339863830 ,22520   ,test
  89654833405 ,   29843,manual
  89505845177 ,N/A,ok
79168719263,   55879,error
 8 800 146 90 97,   18333,import
8 985 361 98 36,сумма,error
8 932 845 16 52,оплата,import
  89158905943 ,N/A,import
8 975 210 61 41,оплата,error
+7 994  5596195,   29665   ,error
  89228619978 ,N/A,manual
+7 989  2646137,87365   ,test
8 957 924 53 76,оплата,ok
  89659923561 ,85426   ,import
+7 939  1494545,   2352   ,test
+7 936  3276750,   10265   ,test
 8 800 989 69 13,оплата,manual
79954221879,86437   ,test
 8 800 806 12 91,оплата,test
8 969 992 76 13,сумма,test
  89455590842 ,оплата,import
  89990691793 ,67854   ,error
79427921554,оплата,manual
79434355801,оплата,test
8 929 954 29 80,оплата,import
8 938 204 40 92,оплата,ok
 8 800 308 63 47,N/A,import
8 957 633 34 20,N/A,ok
  89545228798 ,75879   ,error
8 914 348 98 50,сумма,ok
+7 975  3028168,88309   ,error
  89233345043 ,   42698   ,import
+7 982  4868006,   21908,import
8 964 515 41 63,   79285,import
+7 938  6869535,   5909   ,import
8 940 961 53 19,N/A,manual
79802730659,оплата,import
  89797670177 ,35094   ,ok
8 998 769 22 95,   48260   ,test
  89438161402 ,   49217   ,ok
+7 951  4005926,   4607   ,error
79397591625,сумма,ok
  89435069497 ,N/A,ok
+7 985  7181851,40108   ,test
 8 800 288 55 86,   23850   ,manual
+7 969  1674988,   23138,import
8 999 573 38 86,сумма,ok
8 980 120 19 78,   3395,test
 8 800 291 80 85,сумма,test
  89093621087 ,   65066,manual
  89767106750 ,оплата,test
 8 800 699 61 55,76040   ,error
  89443210639 ,9029   ,manual
  89837903951 ,оплата,manual
 8 800 478 85 14,49997   ,test
  89875825774 ,оплата,test
79821135160,оплата,manual
79949108171,   2196   ,ok
 8 800 338 98 14,оплата,test
  89674438415 ,   88560,error
 8 800 331 91 50,   49287,test
+7 961  8284644,   57526,ok
  89399651709 ,сумма,error
  89655550453 ,оплата,import
  89334060225 ,сумма,error
  89958025850 ,   15623   ,import
+7 936  9511487,4729   ,error
+7 983  6388424,73449   ,error
  89385420105 ,   48370,test
79186166853,N/A,import
 8 800 664 37 80,N/A,test
 8 800 939 21 36,N/A,test
 8 800 923 47 66,84669   ,import
  89460255478 ,90385   ,import
8 921 805 83 74,N/A,error
79120586234,49098   ,error
+7 971  8876866,N/A,ok
+7 992  9050386,   91278,import
 8 800 516 61 90,сумма,ok
8 955 248 97 63,оплата,import
 8 800 227 50 90,99342   ,ok
8 937 936 87 11,23595   ,error
 8 800 984 26 51,N/A,manual
8 984 177 21 99,   34086   ,error
 8 800 560 32 20,сумма,import
  89007064457 ,оплата,ok
 8 800 248 85 49,4664   ,import
 8 800 228 27 75,N/A,test
  89044371507 ,N/A,import
8 917 568 70 56,   62282,manual
+7 946  3066268,85332   ,error
  89005220377 ,N/A,error
 8 800 773 70 45,N/A,error
8 984 255 39 63,N/A,error
8 921 439 96 96,N/A,ok
 8 800 950 67 19,оплата,import
79829837850,N/A,import
79725105235,оплата,test
  89273755888 ,   58587,error
+7 981  3173743,   60413,test
+7 925  8398684,   8419   ,manual
  89362753714 ,   35994,manual
  89140082386 ,оплата,import
+7 998  3303792,сумма,error
+7 976  6662264,   31792   ,ok
8 915 234 69 56,сумма,import
79456372320,   10546   ,manual
8 914 592 19 64,97818   ,error
 8 800 776 56 93,N/A,import
79946009188,N/A,manual
79902565173,   22820,test
79489236381,сумма,error
+7 932  6833220,оплата,error
+7 918  8072961,оплата,error
  89176920684 ,сумма,ok
 8 800 335 73 56,оплата,manual
 8 800 622 35 45,42951   ,ok
8 955 554 25 16,   37675,manual
  89885439599 ,   12448   ,manual
79906947874,   95545,manual
8 924 781 20 48,сумма,test
 8 800 589 61 98,N/A,manual
79486906588,сумма,test
79472433511,75450   ,error
8 979 605 35 89,   36699   ,test
  89225001537 ,сумма,ok
79717443985,   26222   ,test
 8 800 774 94 45,25125   ,import
  89156556530 ,N/A,ok
 8 800 866 87 40,32346   ,error
8 915 856 59 92,69098   ,manual
+7 991  5594985,оплата,manual
8 982 502 78 79,   24621   ,manual
+7 935  8435186,   25225   ,manual
 8 800 179 66 97,оплата,test
+7 995  1471284,   35537   ,error
 8 800 282 91 94,оплата,test
 8 800 475 30 72,   39785   ,import
79621879809,N/A,error
  89730425805 ,   25752,manual
  89159531351 ,23992   ,test
+7 972  8444859,   39727   ,import
 8 800 273 78 92,оплата,error
79884396916,   1452   ,error
8 973 831 70 84,оплата,manual
 8 800 362 59 30,оплата,test
8 982 916 30 96,16726   ,test
+7 919  3512085,оплата,manual
79174598247,   42247   ,error
79260094123,сумма,error
8 959 505 73 99,оплата,manual
8 981 338 15 56,   15466   ,import
 8 800 568 61 18,оплата,ok
79270783482,сумма,import
 8 800 969 17 32,оплата,import
 8 800 497 34 47,   29191   ,import
79658795485,сумма,ok
8 991 309 85 63,сумма,test
+7 996  1991823,сумма,test
8 976 735 27 22,N/A,import
8 950 661 94 26,   96060,test
  89704963320 ,   71921,import
8 998 755 17 60,N/A,import
79651501284,   22743   ,ok
8 985 175 76 69,оплата,test
+7 953  7601113,   66494,ok
+7 997  5563491,N/A,manual
+7 916  2496468,19149   ,manual
+7 962  9804525,сумма,manual
8 960 237 19 78,87974   ,ok
8 989 310 93 84,95497   ,error
79399075931,   26554,import
 8 800 758 35 26,   48032   ,error
8 911 716 71 92,сумма,ok
79768467763,13592   ,error
  89698178346 ,   93771,error
8 945 148 85 38,сумма,ok
+7 994  3759958,сумма,import
79935852561,   32252   ,test
+7 942  9228764,11984   ,error
 8 800 920 49 73,   15974   ,ok
  89887036553 ,   61839,manual
  89012944715 ,   13875   ,test
+7 964  3996487,   12330,manual
  89875797976 ,   67362,ok
79591520460,сумма,test
 8 800 934 95 11,50867   ,import
  89882304054 ,   34749,test
 8 800 741 52 61,   21391   ,import
8 966 629 58 94,N/A,import
 8 800 917 46 72,сумма,manual
+7 919  4859211,85141   ,ok
  89083149279 ,63590   ,test
8 927 397 43 32,   49754   ,import
 8 800 989 55 38,оплата,import
79340394589,N/A,error
 8 800 230 79 24,N/A,error
 8 800 751 71 55,N/A,manual
 8 800 471 46 24,N/A,ok
  89276234560 ,сумма,import
+7 910  4843959,35868   ,manual
 8 800 401 43 96,сумма,error
79535488963,   49321,manual
+7 961  7870153,36822   ,error
8 991 829 44 55,оплата,manual
8 952 895 39 93,оплата,import
79197965069,   24389   ,import
  89450186630 ,66947   ,error
79817694232,сумма,manual
79707616057,N/A,ok
+7 948  6237409,N/A,import
  89788112387 ,N/A,import
 8 800 534 92 57,17353   ,error
 8 800 385 27 70,оплата,test
8 942 791 91 23,сумма,ok
8 943 814 11 95,45796   ,ok
 8 800 983 39 29,   2167   ,ok
79590270570,   40225   ,manual
 8 800 148 44 97,сумма,ok
  89721790195 ,оплата,test
+7 964  2803707,   59313,ok
  89705138476 ,оплата,import
+7 964  3155198,   27136,error
79885294204,сумма,ok
  89514900860 ,N/A,test
 8 800 512 39 36,34234   ,import
  89834706166 ,N/A,error
8 947 770 12 82,оплата,test
  89103772164 ,сумма,import
  89897414351 ,N/A,error
+7 977  9014726,   7589,ok
  89661695941 ,N/A,manual
 8 800 980 84 40,N/A,test
 8 800 967 30 87,оплата,ok
79869250833,   3035,manual
 8 800 970 42 84,оплата,ok
79812700930,   31316,error
79946832981,сумма,import
  89049089682 ,оплата,ok
79923473453,оплата,test
+7 945  8677487,N/A,test
 8 800 200 64 15,сумма,manual
  89661020898 ,   17935   ,error
 8 800 939 18 33,22297   ,test
79714535152,   16620,ok
 8 800 887 71 17,43687   ,manual
  89273698758 ,оплата,manual
79203173909,3500   ,test
+7 950  8764627,сумма,manual
 8 800 978 93 78,N/A,ok
 8 800 565 94 50,оплата,ok
79865919962,N/A,manual
+7 967  6540652,сумма,import
8 951 986 27 98,сумма,test
  89579615477 ,   45070,ok
79816291349,99783   ,error
79417533128,46698   ,import
 8 800 266 14 10,N/A,manual
  89205501290 ,   18982   ,error
8 987 565 32 48,   36506,manual
  89308956177 ,78172   ,manual
  89630065606 ,оплата,ok
79206518242,43278   ,manual
 8 800 987 33 10,сумма,import
  89465443236 ,   10603   ,test
  89402271324 ,оплата,test
8 956 890 15 74,95555   ,error
8 976 887 34 70,N/A,ok
8 991 440 53 72,64989   ,error
 8 800 612 41 99,   43980   ,import
 8 800 894 54 71,   15990,import
  89953458070 ,N/A,import
 8 800 157 63 57,оплата,test
  89056255827 ,оплата,error
  89436830036 ,   24736   ,manual
79147123400,5981   ,error
